0.0,-0.6953125,0.12043001853924153
1e-05,-0.69140625,0.1154293803548078
2e-05,-0.6875,0.11949239887764863
3.0000000000000004e-05,-0.68359375,0.11777342950047365
4e-05,-0.6796875,0.11855477921698453
5e-05,-0.67578125,0.11792969944372425
6.000000000000001e-05,-0.671875,0.11433549075548104
7.000000000000001e-05,-0.66796875,0.11964866882118295
8e-05,-0.6640625,0.11433549075548104
9e-05,-0.66015625,0.11261652138765961
0.0001,-0.65625,0.11371041098500373
0.00011,-0.65234375,0.10964739248693811
0.00012000000000000002,-0.6484375,0.11355414104244878
0.00013000000000000002,-0.64453125,0.10480302430041767
0.00014000000000000001,-0.640625,0.10386540465426379
0.00015000000000000001,-0.63671875,0.10542810406503351
0.00016,-0.6328125,0.09730206715703062
0.00017,-0.62890625,0.09667698739774586
0.00018,-0.625,0.0893323002567953
0.00019,-0.62109375,0.08776960087238278
0.0002,-0.6171875,0.08401912236019764
0.00021,-0.61328125,0.072455147039911
0.00022,-0.609375,0.0694860182638955
0.00023,-0.60546875,0.0622976012650929
0.00024000000000000003,-0.6015625,0.05510918431977413
0.00025,-0.59765625,0.04588925831580423
0.00026000000000000003,-0.59375,0.03557544288957014
0.00027,-0.58984375,0.0294809156435285
0.00028000000000000003,-0.5859375,0.017135591338383282
0.00029,-0.58203125,0.006196696514140006
0.00030000000000000003,-0.578125,-0.003804578647543644
0.00031,-0.57421875,-0.014274663474166442
0.00032,-0.5703125,-0.023494588827143476
0.00033000000000000005,-0.56640625,-0.03990293034633456
0.00034,-0.5625,-0.050841824543268244
0.00035000000000000005,-0.55859375,-0.060061749559841476
0.00036,-0.5546875,-0.07725144004439163
0.00037000000000000005,-0.55078125,-0.08678390464234842
0.00038,-0.546875,-0.10366105486005074
0.00039000000000000005,-0.54296875,-0.11538129790363759
0.0004,-0.5390625,-0.12725781071876333
0.00041000000000000005,-0.53515625,-0.14491630978477615
0.00042,-0.53125,-0.15429250385763904
0.00043000000000000004,-0.52734375,-0.16851306470819666
0.00044,-0.5234375,-0.18054584681648253
0.00045000000000000004,-0.51953125,-0.1913284696285366
0.00046,-0.515625,-0.20570529987467032
0.00047000000000000004,-0.51171875,-0.21430014395121103
0.00048000000000000007,-0.5078125,-0.22758308466151456
0.0004900000000000001,-0.50390625,-0.2385219768883941
0.0005,-0.5,-0.24727309059040417
0.00051,-0.49609375,-0.25821198261896156
0.0005200000000000001,-0.4921875,-0.265087857552267
0.0005300000000000001,-0.48828125,-0.27649555905106116
0.00054,-0.484375,-0.2844653230417016
0.00055,-0.48046875,-0.29134119781094875
0.0005600000000000001,-0.4765625,-0.3018112797640141
0.0005700000000000001,-0.47265625,-0.30509294722154146
0.00058,-0.46875,-0.31368779051691215
0.00059,-0.46484375,-0.31743826757053906
0.0006000000000000001,-0.4609375,-0.32165755424085823
0.0006100000000000001,-0.45703125,-0.32993985765870176
0.00062,-0.453125,-0.330877476909709
0.00063,-0.44921875,-0.3350967635295868
0.00064,-0.4453125,-0.33697200202224425
0.0006500000000000001,-0.44140625,-0.3394723200076105
0.0006600000000000001,-0.4375,-0.34306652710188734
0.00067,-0.43359375,-0.34134755849300574
0.00068,-0.4296875,-0.3446292258349694
0.0006900000000000001,-0.42578125,-0.345410575200702
0.0007000000000000001,-0.421875,-0.3444729559617582
0.00071,-0.41796875,-0.34478549570815903
0.00072,-0.4140625,-0.34072247899821945
0.0007300000000000001,-0.41015625,-0.3438478764686979
0.0007400000000000001,-0.40625,-0.34181636811386873
0.00075,-0.40234375,-0.33697200202224425
0.00076,-0.3984375,-0.3393160501336872
0.0007700000000000001,-0.39453125,-0.3325964455345285
0.0007800000000000001,-0.390625,-0.3333777949085797
0.00079,-0.38671875,-0.32743953965219774
0.0008,-0.3828125,-0.32337652287977103
0.0008100000000000001,-0.37890625,-0.32556430114367235
0.0008200000000000001,-0.375,-0.3169694579395229
0.0008300000000000001,-0.37109375,-0.3157192989225202
0.00084,-0.3671875,-0.30978104357267455
0.0008500000000000001,-0.36328125,-0.30634310625043737
0.0008600000000000001,-0.359375,-0.30509294722154146
0.0008700000000000001,-0.35546875,-0.2966543737397686
0.00088,-0.3515625,-0.29696691349949506
0.0008900000000000001,-0.34765625,-0.29306016649658795
0.0009000000000000001,-0.34375,-0.2879032604316671
0.0009100000000000001,-0.33984375,-0.28665310138200745
0.00092,-0.3359375,-0.2788396072895821
0.00093,-0.33203125,-0.2794646868190122
0.0009400000000000001,-0.328125,-0.27430778069060613
0.0009500000000000001,-0.32421875,-0.2683695251188565
0.0009600000000000001,-0.3203125,-0.2700884938402956
0.00097,-0.31640625,-0.25930587181578707
0.0009800000000000002,-0.3125,-0.26164992009101423
0.00099,-0.30859375,-0.25633674399328443
0.001,-0.3046875,-0.2510235678697033
0.00101,-0.30078125,-0.25289880650451085
0.00102,-0.296875,-0.24446023262244648
0.00103,-0.29296875,-0.24586666160733492
0.0010400000000000001,-0.2890625,-0.24117856498395995
0.0010500000000000002,-0.28515625,-0.23695927800560895
0.0010600000000000002,-0.28125,-0.23695927800560895
0.00107,-0.27734375,-0.23211491145464463
0.00108,-0.2734375,-0.23227118134372396
0.00109,-0.26953125,-0.22961459322630315
0.0011,-0.265625,-0.227270544881977
0.00111,-0.26171875,-0.22617665565288275
0.0011200000000000001,-0.2578125,-0.22305125784935642
0.0011300000000000001,-0.25390625,-0.22305125784935642
0.0011400000000000002,-0.25,-0.22180109872540787
0.0011500000000000002,-0.24609375,-0.2180506213448507
0.00116,-0.2421875,-0.21914451058219706
